tid;relationship;related_tid;targrel_id
104801;SUBSET OF;105734;38947
104801;SUPERSET OF;11158;38948
104801;SUPERSET OF;18021;38949
104537;SUBSET OF;107927;38950
104511;SUBSET OF;105572;38951
12666;SUBSET OF;105106;38952
12666;SUBSET OF;107889;38953
105010;OVERLAPS WITH;104948;38954
105010;SUBSET OF;104799;38955
105010;OVERLAPS WITH;105065;38956
105010;OVERLAPS WITH;105035;38957
105010;OVERLAPS WITH;104915;38958
105010;OVERLAPS WITH;104956;38959
105010;SUPERSET OF;10979;38960
105010;SUPERSET OF;10980;38961
105010;OVERLAPS WITH;104939;38962
105010;OVERLAPS WITH;104955;38963
104984;SUPERSET OF;51;38964
104984;OVERLAPS WITH;107904;38965
104984;OVERLAPS WITH;105040;38966
104984;OVERLAPS WITH;104842;38967
104984;OVERLAPS WITH;105671;38968
104984;OVERLAPS WITH;104841;38969
104984;OVERLAPS WITH;104807;38970
104984;OVERLAPS WITH;104754;38971
104984;OVERLAPS WITH;104994;38972
104984;SUPERSET OF;72;38973
104993;SUPERSET OF;103;38974
104993;OVERLAPS WITH;104831;38975
104993;SUBSET OF;104723;38976
104993;SUPERSET OF;125;38977
104993;SUBSET OF;105670;38978
104993;SUBSET OF;104787;38979
11199;SUBSET OF;104864;38980
12020;SUBSET OF;104705;38981
12020;SUBSET OF;104698;38982
12860;SUBSET OF;104800;38984
137;SUBSET OF;104765;38985
137;SUBSET OF;104736;38986
137;SUBSET OF;104741;38987
10728;SUBSET OF;104751;38988
109621;SUBSET OF;109698;39033
109629;SUBSET OF;109698;39034
108401;SUPERSET OF;87;39035
108401;SUPERSET OF;10009;39036
108401;OVERLAPS WITH;108439;39037
108401;OVERLAPS WITH;104861;39038
108402;SUPERSET OF;105440;39039
108402;SUPERSET OF;105447;39040
108402;OVERLAPS WITH;108143;39044
108402;SUPERSET OF;108142;39045
108408;SUPERSET OF;11444;39046
108408;SUPERSET OF;12723;39047
108412;SUPERSET OF;98;39048
108412;SUBSET OF;104791;39049
105504;OVERLAPS WITH;107891;39052
105504;SUPERSET OF;100988;39053
100031;SUBSET OF;104988;39054
100077;SUBSET OF;105067;39055
107880;OVERLAPS WITH;107879;39056
107880;OVERLAPS WITH;107878;39057
107880;OVERLAPS WITH;107877;39058
107880;SUPERSET OF;11364;39059
107880;SUPERSET OF;10659;39060
107880;OVERLAPS WITH;107883;39061
107880;OVERLAPS WITH;107882;39062
107880;OVERLAPS WITH;105044;39063
107880;OVERLAPS WITH;107881;39064
107880;SUBSET OF;104844;39065
107887;SUPERSET OF;10670;39067
107887;OVERLAPS WITH;105508;39068
107887;OVERLAPS WITH;107884;39069
107887;OVERLAPS WITH;104894;39070
107887;OVERLAPS WITH;104895;39071
107887;OVERLAPS WITH;108129;39072
107887;OVERLAPS WITH;108128;39073
107887;OVERLAPS WITH;104898;39074
107887;OVERLAPS WITH;104897;39075
107887;SUPERSET OF;104283;39076
107887;SUPERSET OF;10642;39077
107887;OVERLAPS WITH;104285;39078
107887;OVERLAPS WITH;105076;39079
107889;SUPERSET OF;20097;39080
107889;OVERLAPS WITH;105106;39081
107889;SUPERSET OF;12666;39082
107891;SUPERSET OF;100952;39083
107891;OVERLAPS WITH;105504;39084
107891;SUPERSET OF;100988;39085
107896;OVERLAPS WITH;107895;39086
107896;OVERLAPS WITH;107945;39087
107896;OVERLAPS WITH;105020;39088
107896;OVERLAPS WITH;109746;39090
107896;OVERLAPS WITH;104299;39091
107896;SUBSET OF;104710;39092
107896;OVERLAPS WITH;104708;39093
107896;SUPERSET OF;11678;39094
107897;OVERLAPS WITH;107894;39095
107897;SUPERSET OF;11775;39096
107897;SUPERSET OF;12828;39097
107897;OVERLAPS WITH;109746;39098
107897;OVERLAPS WITH;104299;39099
107897;SUBSET OF;104961;39100
107897;OVERLAPS WITH;104708;39101
107910;SUPERSET OF;11208;39103
107910;OVERLAPS WITH;105117;39106
107910;OVERLAPS WITH;107909;39107
107910;OVERLAPS WITH;104681;39108
107922;SUPERSET OF;104423;39109
107922;SUPERSET OF;105217;39110
107931;SUPERSET OF;12836;39113
107931;OVERLAPS WITH;107930;39114
107931;SUBSET OF;104706;39115
107931;OVERLAPS WITH;104297;39116
107931;OVERLAPS WITH;104298;39117
107931;SUPERSET OF;161;39118
107941;SUPERSET OF;102783;39119
107941;SUPERSET OF;101462;39120
106197;SUPERSET OF;101477;39121
106197;SUPERSET OF;100633;39122
106197;SUPERSET OF;104445;39123
106197;SUPERSET OF;104446;39124
106197;SUPERSET OF;109503;39125
106197;SUPERSET OF;100624;39126
106197;SUPERSET OF;109455;39127
106197;SUPERSET OF;100613;39129
12026;SUBSET OF;104727;39130
11858;SUBSET OF;105086;39136
10651;SUBSET OF;104929;39137
102431;SUBSET OF;109704;39138
10457;SUBSET OF;104883;39140
11206;SUBSET OF;104940;39143
11206;SUBSET OF;104681;39144
161;SUBSET OF;107931;39145
161;SUBSET OF;107930;39146
161;SUBSET OF;104706;39147
161;SUBSET OF;104297;39148
161;SUBSET OF;104298;39149
11837;SUBSET OF;104973;39152
20053;SUBSET OF;105506;39154
20053;SUBSET OF;104305;39155
20053;SUBSET OF;108397;39156
105207;SUBSET OF;109554;39157
105760;SUPERSET OF;12936;39161
105760;SUPERSET OF;12850;39173
105764;SUBSET OF;105766;39176
105764;OVERLAPS WITH;105767;39177
105764;SUPERSET OF;57;39178
105764;SUPERSET OF;270;39179
105764;SUPERSET OF;240;39180
100633;SUBSET OF;106197;39182
100008;SUBSET OF;105761;39183
100008;SUBSET OF;105762;39184
10576;SUBSET OF;104744;39185
10576;SUBSET OF;104882;39186
10576;SUBSET OF;104705;39187
12968;SUBSET OF;108439;39188
101555;SUBSET OF;106175;39189
102676;SUBSET OF;105738;39190
104812;SUPERSET OF;11941;39191
104812;SUPERSET OF;11940;39192
104812;SUPERSET OF;11699;39193
104812;SUPERSET OF;107935;39195
109737;SUPERSET OF;100855;39197
109737;SUPERSET OF;30043;39198
109737;SUPERSET OF;10839;39199
109746;SUPERSET OF;101300;39201
109746;SUPERSET OF;101360;39202
109746;OVERLAPS WITH;104965;39203
109746;SUPERSET OF;12071;39204
109746;OVERLAPS WITH;108399;39205
109746;OVERLAPS WITH;104961;39206
109746;SUPERSET OF;104271;39207
109746;SUPERSET OF;101460;39208
109746;OVERLAPS WITH;108400;39209
109746;SUPERSET OF;104272;39210
109746;OVERLAPS WITH;104808;39211
109746;SUPERSET OF;12828;39212
109746;SUPERSET OF;12829;39213
109746;OVERLAPS WITH;104977;39214
109746;SUPERSET OF;100914;39215
109746;SUPERSET OF;12947;39216
109746;SUPERSET OF;12946;39217
109746;SUPERSET OF;11678;39218
109746;SUPERSET OF;101407;39219
109746;SUPERSET OF;107945;39220
109746;SUPERSET OF;11626;39221
109746;OVERLAPS WITH;104294;39222
109746;OVERLAPS WITH;104295;39223
109746;OVERLAPS WITH;104296;39224
109746;SUPERSET OF;101338;39225
109746;OVERLAPS WITH;104299;39226
109746;SUPERSET OF;10480;39227
109746;OVERLAPS WITH;107894;39228
109746;OVERLAPS WITH;105083;39229
109746;OVERLAPS WITH;107895;39230
109746;OVERLAPS WITH;107893;39231
109746;SUPERSET OF;105020;39232
109746;OVERLAPS WITH;104911;39234
109746;OVERLAPS WITH;107900;39236
109746;SUPERSET OF;101553;39237
109746;OVERLAPS WITH;107901;39238
109746;OVERLAPS WITH;107898;39239
109746;OVERLAPS WITH;104710;39240
109746;OVERLAPS WITH;107899;39241
109746;OVERLAPS WITH;107896;39242
109746;OVERLAPS WITH;104708;39243
109746;OVERLAPS WITH;107897;39244
109746;SUPERSET OF;30022;39245
109746;OVERLAPS WITH;104709;39246
109474;SUBSET OF;105771;39248
106168;EQUIVALENT TO;12119;39250
108122;OVERLAPS WITH;108130;39251
108122;SUPERSET OF;108046;39252
108122;SUPERSET OF;106134;39253
108138;OVERLAPS WITH;104677;39254
108138;SUPERSET OF;103732;39257
108138;SUPERSET OF;103165;39258
108142;SUBSET OF;108402;39259
108142;SUPERSET OF;105440;39260
108142;SUPERSET OF;105447;39261
108142;OVERLAPS WITH;108143;39263
106149;SUPERSET OF;200;39269
107594;SUBSET OF;107902;39272
108145;SUPERSET OF;103156;39276
106712;SUPERSET OF;12907;39278
106614;SUBSET OF;109085;39279
106720;OVERLAPS WITH;106727;39280
105639;SUPERSET OF;18080;39300
105639;SUPERSET OF;18043;39301
105639;SUPERSET OF;104837;39302
105639;SUPERSET OF;18072;39303
105639;SUPERSET OF;18056;39304
105639;SUPERSET OF;131;39305
105639;SUPERSET OF;18075;39306
105639;SUPERSET OF;18061;39307
105639;SUPERSET OF;18078;39308
105639;SUPERSET OF;11480;39309
105639;SUPERSET OF;18079;39310
109503;SUBSET OF;106197;39311
106152;SUPERSET OF;119;39313
106152;OVERLAPS WITH;104909;39314
106152;OVERLAPS WITH;104908;39315
106152;OVERLAPS WITH;104893;39316
12571;SUBSET OF;109556;39343
12164;SUBSET OF;104755;39345
10695;SUBSET OF;105106;39346
10486;SUBSET OF;104953;39352
10674;SUBSET OF;105085;39353
10023;SUBSET OF;104692;39354
10023;SUBSET OF;104286;39355
10023;SUBSET OF;104284;39356
279;SUBSET OF;104841;39359
63;SUBSET OF;104727;39360
69;SUBSET OF;104869;39361
212;SUBSET OF;105683;39362
37;SUBSET OF;104721;39363
37;SUBSET OF;105577;39364
11755;SUBSET OF;105769;39365
125;SUBSET OF;104831;39366
125;SUBSET OF;104723;39367
125;SUBSET OF;105670;39368
125;SUBSET OF;104787;39369
125;SUBSET OF;104993;39370
110;EQUIVALENT TO;106178;39371
55;SUBSET OF;105097;39372
61;SUBSET OF;104795;39373
61;SUBSET OF;104691;39374
61;SUBSET OF;104926;39375
61;SUBSET OF;104925;39376
8;SUBSET OF;104811;39377
8;SUBSET OF;104922;39378
11752;SUBSET OF;104799;39381
11752;SUBSET OF;108403;39382
11752;SUBSET OF;104915;39383
74;SUBSET OF;104291;39384
74;SUBSET OF;105087;39385
74;SUBSET OF;104688;39386
74;SUBSET OF;104703;39387
74;SUBSET OF;104757;39388
74;SUBSET OF;104905;39389
74;SUBSET OF;104904;39390
11480;SUBSET OF;105639;39391
276;SUBSET OF;104679;39392
276;SUBSET OF;105761;39393
276;SUBSET OF;105039;39394
276;SUBSET OF;104738;39395
23;SUBSET OF;104928;39396
10434;SUBSET OF;105035;39397
10434;SUBSET OF;105769;39398
30008;SUBSET OF;105738;39401
10552;SUBSET OF;105708;39402
10010;SUBSET OF;108133;39408
11080;SUBSET OF;104976;39409
10667;SUBSET OF;105002;39412
12209;SUBSET OF;104764;39413
12512;SUBSET OF;104713;39414
12512;SUBSET OF;104794;39415
12512;SUBSET OF;104836;39416
12512;SUBSET OF;105078;39417
10591;SUBSET OF;104913;39418
10591;SUBSET OF;104877;39419
13009;SUBSET OF;106167;39420
10601;SUBSET OF;104732;39421
11058;SUBSET OF;105034;39422
10347;SUBSET OF;104938;39423
12018;SUBSET OF;104839;39424
12514;SUBSET OF;104304;39425
12514;SUBSET OF;105004;39426
12514;SUBSET OF;104882;39427
12514;SUBSET OF;104693;39428
12514;SUBSET OF;104964;39429
11400;SUBSET OF;105503;39430
11017;SUBSET OF;104772;39431
12454;SUBSET OF;104731;39432
12454;SUBSET OF;104879;39433
10142;SUBSET OF;104933;39434
10142;SUBSET OF;105092;39435
10142;SUBSET OF;105017;39436
12518;SUBSET OF;104701;39438
11081;SUBSET OF;107929;39439
11081;SUBSET OF;104697;39440
11580;SUBSET OF;104823;39441
11910;SUBSET OF;104918;39442
11910;SUBSET OF;105761;39443
12127;SUBSET OF;104959;39445
12787;SUBSET OF;104695;39446
10818;SUBSET OF;105734;39447
10818;SUBSET OF;104801;39448
11395;SUBSET OF;105761;39449
11395;SUBSET OF;105095;39450
11395;SUBSET OF;104707;39451
11395;SUBSET OF;104738;39452
12019;SUBSET OF;104289;39453
12019;SUBSET OF;104692;39454
12019;SUBSET OF;104290;39455
10628;SUBSET OF;104705;39456
13077;SUBSET OF;104760;39457
13077;SUBSET OF;104724;39458
10577;SUBSET OF;104744;39459
10577;SUBSET OF;108395;39460
10577;SUBSET OF;104705;39461
11890;SUBSET OF;104692;39462
11890;SUBSET OF;107888;39463
11232;SUBSET OF;104681;39465
12694;SUBSET OF;108406;39466
12694;SUBSET OF;108404;39467
12694;SUBSET OF;108405;39468
12694;SUBSET OF;105757;39469
13064;SUBSET OF;104903;39470
11131;SUBSET OF;109700;39471
11218;SUBSET OF;104688;39474
10526;SUBSET OF;104740;39476
10526;SUBSET OF;104711;39477
11617;SUBSET OF;104813;39479
11617;SUBSET OF;104683;39480
10266;SUBSET OF;104793;39481
10266;SUBSET OF;104955;39482
10283;SUBSET OF;105090;39483
226;SUBSET OF;104880;39485
226;SUBSET OF;105082;39486
226;SUBSET OF;104700;39487
226;SUBSET OF;105670;39488
11016;SUBSET OF;104764;39489
11016;SUBSET OF;104979;39490
30021;SUBSET OF;105738;39491
12119;EQUIVALENT TO;106168;39492
11969;SUBSET OF;104720;39493
100486;SUBSET OF;108413;39494
10553;SUBSET OF;105708;39495
100624;SUBSET OF;106197;39496
10013;SUBSET OF;106710;39498
100010;SUBSET OF;105761;39499
100433;SUBSET OF;108407;39500
10511;SUBSET OF;104881;39501
10511;SUBSET OF;105734;39502
30043;SUBSET OF;109737;39504
12569;SUBSET OF;104975;39506
11110;SUBSET OF;104792;39507
11006;SUBSET OF;105092;39508
10945;SUBSET OF;104681;39509
10891;SUBSET OF;104737;39510
100235;EQUIVALENT TO;106173;39513
11165;SUBSET OF;100267;39515
30009;SUBSET OF;105738;39516
20131;SUBSET OF;104305;39518
20131;SUBSET OF;107919;39519
11440;SUBSET OF;104688;39520
11440;SUBSET OF;104704;39521
11440;SUBSET OF;104905;39522
11440;SUBSET OF;104904;39523
100128;SUBSET OF;104811;39524
100115;SUBSET OF;105708;39525
100982;SUBSET OF;106181;39526
100988;SUBSET OF;105504;39527
100988;SUBSET OF;107891;39528
101553;SUBSET OF;109746;39529
101249;SUBSET OF;105108;39530
101249;SUBSET OF;104916;39531
101034;SUBSET OF;109739;39533
102460;SUBSET OF;109083;39534
11463;SUBSET OF;104688;39535
11463;SUBSET OF;104774;39536
11463;SUBSET OF;105059;39537
11463;SUBSET OF;104905;39538
11463;SUBSET OF;104904;39539
101460;SUBSET OF;109746;39540
103987;SUBSET OF;108146;39542
103465;SUBSET OF;109740;39545
104825;SUPERSET OF;12615;39548
104825;SUPERSET OF;10429;39549
104825;SUPERSET OF;11114;39550
104825;SUPERSET OF;11221;39551
104828;SUPERSET OF;12839;39552
104828;SUPERSET OF;12838;39553
104828;SUPERSET OF;10991;39554
104777;SUPERSET OF;12703;39557
104777;SUPERSET OF;12857;39558
104679;SUPERSET OF;11359;39560
104679;SUBSET OF;105761;39561
104679;SUPERSET OF;10599;39562
104679;SUBSET OF;105039;39563
104679;SUPERSET OF;11396;39564
104679;SUPERSET OF;276;39565
104679;SUBSET OF;104738;39566
104683;SUPERSET OF;108123;39567
104683;SUPERSET OF;10903;39568
104683;SUPERSET OF;10901;39569
104683;SUPERSET OF;10878;39570
104683;SUPERSET OF;11617;39571
104683;SUPERSET OF;12665;39572
104683;SUPERSET OF;104813;39573
104683;SUPERSET OF;12247;39574
104683;SUPERSET OF;10885;39575
104683;SUPERSET OF;10216;39576
104683;SUPERSET OF;11636;39577
104683;SUPERSET OF;11635;39578
104683;SUPERSET OF;10880;39579
104765;SUPERSET OF;137;39580
104765;SUPERSET OF;136;39581
104765;SUPERSET OF;104734;39582
104765;SUPERSET OF;104736;39583
104765;SUPERSET OF;129;39584
104765;OVERLAPS WITH;108398;39585
104765;SUPERSET OF;104741;39586
104700;SUPERSET OF;104880;39587
104700;SUPERSET OF;105082;39588
104700;SUPERSET OF;50;39589
104700;SUPERSET OF;104854;39590
104700;SUPERSET OF;43;39591
104700;SUBSET OF;105670;39592
104700;SUPERSET OF;226;39593
104703;OVERLAPS WITH;104291;39594
104703;OVERLAPS WITH;105121;39595
104703;OVERLAPS WITH;105038;39596
104703;OVERLAPS WITH;105059;39597
104703;OVERLAPS WITH;104757;39598
104703;SUPERSET OF;74;39599
104703;OVERLAPS WITH;104921;39600
104703;SUPERSET OF;11881;39601
104703;OVERLAPS WITH;104712;39602
104703;OVERLAPS WITH;105087;39603
104703;SUBSET OF;104688;39605
104703;OVERLAPS WITH;104702;39606
104703;OVERLAPS WITH;104774;39607
104703;OVERLAPS WITH;104704;39608
104703;OVERLAPS WITH;104905;39610
104703;OVERLAPS WITH;104904;39611
104733;SUPERSET OF;11084;39612
104733;SUPERSET OF;11085;39613
104735;SUPERSET OF;10177;39614
104735;SUBSET OF;105761;39615
104735;SUPERSET OF;10583;39616
104735;SUPERSET OF;11176;39617
104735;SUBSET OF;104872;39618
104839;SUPERSET OF;12018;39619
104839;SUPERSET OF;12516;39620
104839;SUPERSET OF;11978;39621
104881;OVERLAPS WITH;105734;39622
104881;SUPERSET OF;10511;39625
104900;OVERLAPS WITH;104901;39626
104900;SUPERSET OF;100287;39627
104900;OVERLAPS WITH;104896;39628
104900;OVERLAPS WITH;104887;39629
104717;SUPERSET OF;10683;39631
104717;SUPERSET OF;11744;39634
104717;SUPERSET OF;12711;39635
104717;SUPERSET OF;10303;39636
105021;OVERLAPS WITH;105064;39637
105021;SUPERSET OF;17065;39638
105021;SUBSET OF;104838;39640
105021;OVERLAPS WITH;105120;39641
105021;OVERLAPS WITH;104752;39642
105021;OVERLAPS WITH;105042;39643
105021;SUBSET OF;104301;39645
105036;SUPERSET OF;11313;39646
105036;SUPERSET OF;244;39648
105038;OVERLAPS WITH;104291;39649
105038;OVERLAPS WITH;105121;39650
105038;SUPERSET OF;12757;39651
105038;OVERLAPS WITH;105059;39652
105038;OVERLAPS WITH;104757;39653
105038;OVERLAPS WITH;104921;39654
105038;SUPERSET OF;221;39655
105038;OVERLAPS WITH;104712;39656
105038;OVERLAPS WITH;105087;39657
105038;SUBSET OF;104688;39659
105038;OVERLAPS WITH;104702;39660
105038;OVERLAPS WITH;104774;39661
105038;OVERLAPS WITH;104703;39662
105038;OVERLAPS WITH;104704;39663
105038;OVERLAPS WITH;104905;39664
105038;OVERLAPS WITH;104904;39665
105055;SUPERSET OF;10427;39666
105055;OVERLAPS WITH;107936;39667
105055;OVERLAPS WITH;104943;39668
105055;SUPERSET OF;11362;39669
105055;SUBSET OF;109750;39670
105064;OVERLAPS WITH;105021;39671
105064;SUBSET OF;104838;39673
105064;SUPERSET OF;11670;39674
105064;OVERLAPS WITH;105120;39675
105064;OVERLAPS WITH;104752;39676
105064;OVERLAPS WITH;105042;39677
105064;SUBSET OF;104301;39678
105067;SUPERSET OF;100096;39680
105067;SUPERSET OF;100077;39681
105077;SUPERSET OF;10057;39684
105077;SUPERSET OF;10502;39685
105088;SUPERSET OF;11162;39687
105094;SUPERSET OF;12232;39688
105094;SUPERSET OF;10709;39689
105096;OVERLAPS WITH;105006;39690
105096;OVERLAPS WITH;104919;39691
105096;OVERLAPS WITH;104934;39692
105096;OVERLAPS WITH;105070;39693
105096;OVERLAPS WITH;104969;39694
105096;OVERLAPS WITH;104928;39695
105096;OVERLAPS WITH;104868;39696
105096;SUPERSET OF;11;39697
105096;SUPERSET OF;194;39698
105098;OVERLAPS WITH;104713;39699
105098;OVERLAPS WITH;104794;39700
105098;OVERLAPS WITH;104836;39701
105098;SUPERSET OF;11736;39702
105098;SUBSET OF;105078;39703
105098;OVERLAPS WITH;104699;39704
105098;SUPERSET OF;12171;39705
104913;SUPERSET OF;19683;39706
104913;SUPERSET OF;13049;39707
104913;SUPERSET OF;10591;39708
104913;SUPERSET OF;104877;39709
104926;OVERLAPS WITH;104795;39710
104926;SUBSET OF;104691;39711
104926;SUPERSET OF;219;39712
104926;OVERLAPS WITH;104925;39713
104926;OVERLAPS WITH;104771;39714
104926;SUPERSET OF;61;39715
104929;SUPERSET OF;10651;39716
104929;SUPERSET OF;10654;39717
104961;OVERLAPS WITH;107894;39718
104961;SUPERSET OF;11775;39720
104961;SUPERSET OF;12828;39721
104961;OVERLAPS WITH;109746;39722
104961;OVERLAPS WITH;104299;39723
104961;OVERLAPS WITH;104708;39724
104961;SUPERSET OF;107897;39725
104780;SUPERSET OF;12453;39726
104780;SUPERSET OF;12239;39727
104781;OVERLAPS WITH;105008;39730
104783;SUPERSET OF;10720;39732
104784;SUBSET OF;104841;39733
104784;SUPERSET OF;108;39734
104784;OVERLAPS WITH;104994;39735
104784;SUPERSET OF;104817;39736
104784;SUPERSET OF;227;39737
104784;SUPERSET OF;107;39738
104784;SUPERSET OF;104992;39739
104849;OVERLAPS WITH;108428;39740
104854;OVERLAPS WITH;104880;39744
104854;OVERLAPS WITH;105082;39745
104854;SUPERSET OF;50;39746
104854;SUPERSET OF;43;39747
104854;SUBSET OF;104700;39748
104854;SUBSET OF;105670;39749
104889;OVERLAPS WITH;104901;39750
104889;OVERLAPS WITH;104896;39751
104889;OVERLAPS WITH;104892;39753
104889;SUPERSET OF;11064;39754
104798;SUPERSET OF;34;39755
104798;SUPERSET OF;11789;39757
104798;OVERLAPS WITH;104293;39759
104798;OVERLAPS WITH;108134;39760
104798;OVERLAPS WITH;105103;39761
104798;SUBSET OF;104936;39762
104798;OVERLAPS WITH;108124;39763
104330;SUBSET OF;106709;39764
104287;OVERLAPS WITH;104289;39765
104287;OVERLAPS WITH;108131;39766
104287;SUBSET OF;104692;39767
104287;SUBSET OF;108132;39768
104287;SUPERSET OF;10669;39769
104287;SUPERSET OF;12717;39770
104287;OVERLAPS WITH;104281;39771
104287;OVERLAPS WITH;104284;39772
104292;OVERLAPS WITH;104830;39773
104292;SUPERSET OF;12661;39774
104292;OVERLAPS WITH;104985;39776
104292;OVERLAPS WITH;105103;39778
104292;OVERLAPS WITH;104924;39779
104292;OVERLAPS WITH;104685;39780
104292;SUBSET OF;104960;39781
104292;SUBSET OF;104936;39782
104285;OVERLAPS WITH;108129;39784
104285;OVERLAPS WITH;104288;39785
104285;SUPERSET OF;10670;39786
104285;OVERLAPS WITH;105508;39787
104285;OVERLAPS WITH;107887;39788
104285;OVERLAPS WITH;104283;39789
104285;OVERLAPS WITH;107885;39790
104285;OVERLAPS WITH;104891;39791
104285;OVERLAPS WITH;108141;39792
104285;OVERLAPS WITH;105076;39794
104990;SUBSET OF;104716;39795
104990;SUPERSET OF;11930;39796
104991;EQUIVALENT TO;107946;39798
104991;SUPERSET OF;100044;39799
104991;SUPERSET OF;17084;39800
104997;SUBSET OF;105761;39801
104997;OVERLAPS WITH;105095;39802
104997;OVERLAPS WITH;104796;39803
104997;SUPERSET OF;3;39804
104997;SUPERSET OF;10594;39805
104997;OVERLAPS WITH;105039;39806
104997;OVERLAPS WITH;104872;39807
10781;SUBSET OF;109668;39808
11567;SUBSET OF;104958;39811
10315;SUBSET OF;105505;39812
10315;SUBSET OF;104776;39813
106175;SUPERSET OF;101555;39832
106175;SUPERSET OF;104999;39833
106175;SUPERSET OF;17045;39834
106175;SUPERSET OF;109496;39835
106175;SUPERSET OF;12739;39836
106178;EQUIVALENT TO;110;39837
106181;SUPERSET OF;100982;39838
106181;SUPERSET OF;11452;39839
108396;SUBSET OF;109083;39841
108404;SUPERSET OF;108406;39843
108404;OVERLAPS WITH;107917;39844
108404;SUPERSET OF;107918;39845
108404;SUPERSET OF;10938;39846
108404;SUPERSET OF;108405;39847
108404;SUPERSET OF;10919;39848
108404;SUBSET OF;105757;39849
108404;SUPERSET OF;12694;39850
108413;SUPERSET OF;100486;39851
10692;SUBSET OF;104728;39854
107893;OVERLAPS WITH;107894;39856
107893;OVERLAPS WITH;107895;39857
107893;OVERLAPS WITH;104296;39858
107893;SUPERSET OF;12071;39859
107893;SUPERSET OF;10007;39860
107893;OVERLAPS WITH;109746;39861
107893;OVERLAPS WITH;104710;39862
107893;OVERLAPS WITH;104709;39863
107901;OVERLAPS WITH;105083;39864
107901;SUPERSET OF;11626;39866
107901;OVERLAPS WITH;109746;39867
107936;SUPERSET OF;12576;39868
107936;SUPERSET OF;10427;39869
107936;OVERLAPS WITH;105055;39870
107936;OVERLAPS WITH;104943;39871
107936;SUBSET OF;109750;39872
18056;SUBSET OF;105639;39873
17111;SUBSET OF;107930;39874
17111;SUBSET OF;104706;39875
100342;SUBSET OF;104840;39876
10558;SUBSET OF;104756;39877
101310;SUBSET OF;108397;39878
12877;SUBSET OF;104851;39880
17090;SUBSET OF;104755;39886
12173;SUBSET OF;104684;39887
105738;SUPERSET OF;30010;39888
105738;SUPERSET OF;100129;39889
105738;SUPERSET OF;30008;39890
105738;SUPERSET OF;30046;39891
105738;SUPERSET OF;30009;39892
105738;SUPERSET OF;100416;39893
105738;SUPERSET OF;101340;39894
105738;SUPERSET OF;30027;39895
105738;SUPERSET OF;11569;39896
105738;SUPERSET OF;30019;39897
105738;SUPERSET OF;30021;39898
105738;SUPERSET OF;30020;39899
105738;SUPERSET OF;102676;39900
10654;SUBSET OF;104929;39901
30022;SUBSET OF;109746;39902
10696;SUBSET OF;105106;39903
102439;SUBSET OF;108118;39904
104688;SUPERSET OF;105038;39905
104688;SUPERSET OF;104757;39908
104688;SUPERSET OF;74;39909
104688;SUPERSET OF;11463;39910
104688;SUPERSET OF;11881;39911
104688;SUPERSET OF;221;39912
104688;SUPERSET OF;104702;39915
104688;SUPERSET OF;11191;39916
104688;SUPERSET OF;104703;39917
104688;SUPERSET OF;12770;39918
104688;SUPERSET OF;11440;39920
104688;SUPERSET OF;104291;39921
104688;SUPERSET OF;105121;39923
104688;SUPERSET OF;12757;39924
104688;SUPERSET OF;105059;39925
104688;SUPERSET OF;104921;39926
104688;SUPERSET OF;104712;39927
104688;SUPERSET OF;105087;39928
104688;SUPERSET OF;104774;39930
104688;SUPERSET OF;11218;39932
104688;SUPERSET OF;104704;39933
104688;SUPERSET OF;104905;39934
104688;SUPERSET OF;104904;39935
104715;SUPERSET OF;12224;39936
104715;SUPERSET OF;11433;39945
104999;SUBSET OF;106175;39951
104999;SUPERSET OF;17045;39952
104999;SUPERSET OF;12739;39953
109740;OVERLAPS WITH;105104;39954
109740;SUPERSET OF;10904;39955
109740;SUPERSET OF;100126;39956
109740;SUPERSET OF;103465;39957
108117;SUPERSET OF;104196;39960
108119;SUPERSET OF;103467;39963
108132;OVERLAPS WITH;104289;39964
108132;OVERLAPS WITH;108131;39965
108132;SUBSET OF;104692;39966
108132;SUPERSET OF;10634;39967
108132;SUPERSET OF;10669;39968
108132;SUPERSET OF;12717;39969
108132;OVERLAPS WITH;104281;39970
108132;SUPERSET OF;104287;39971
108132;OVERLAPS WITH;104284;39972
109698;SUPERSET OF;109621;39980
109698;SUPERSET OF;109628;39983
109698;SUPERSET OF;109629;39984
109700;SUPERSET OF;109601;39985
109700;SUPERSET OF;108032;39986
109700;SUPERSET OF;10161;39987
109700;SUPERSET OF;11131;39988
109700;SUPERSET OF;283;39989
109700;SUPERSET OF;11130;39990
109700;SUPERSET OF;11132;39994
109700;SUPERSET OF;30;39995
109704;SUPERSET OF;102431;39996
109704;SUPERSET OF;10055;39997
106151;SUPERSET OF;190;40020
106151;OVERLAPS WITH;105116;40021
106151;SUBSET OF;104816;40022
109601;SUBSET OF;109700;40025
12782;SUBSET OF;105074;40041
10358;SUBSET OF;104883;40042
10358;SUBSET OF;104884;40043
11756;SUBSET OF;104903;40044
10262;SUBSET OF;104980;40046
10427;SUBSET OF;105055;40047
10427;SUBSET OF;107936;40048
10427;SUBSET OF;104943;40049
10427;SUBSET OF;109750;40050
10007;SUBSET OF;107895;40052
10007;SUBSET OF;107893;40053
10007;SUBSET OF;104710;40054
261;SUBSET OF;105763;40056
214;SUBSET OF;104691;40057
214;SUBSET OF;104962;40058
188;SUBSET OF;105744;40059
